,1,3,5,7,9
1984-04-18 23:00:00,0.5345194950810185,0.8117022026909723,0.9696330656828703,0.002247875001695421,0.2183612964771412
1984-04-19 23:00:00,0.3840658004195602,0.6414432327835649,0.7158505588107639,0.008517304173222294,0.3887233253761574
1984-04-20 23:00:00,0.20024741843894675,0.21872382269965276,0.3240517849392361,1.7234581281189565e-06,0.09820211905020254
1984-04-21 23:00:00,0.6222810872395833,0.49160047743055557,0.7498476833767361,0.0,0.10172487612123843
1984-04-22 23:00:00,1.6099759476273148,1.3114561631944444,2.4960988136574076,0.0,0.1673737476490162
1984-04-23 23:00:00,0.5836102520978009,0.5710062662760417,0.9493548357928241,0.0,0.10668009440104166
1984-04-24 23:00:00,0.1251352380823206,0.18880863896122685,0.24533243815104167,0.0036243226793077257,0.12958066587094907
1984-04-25 23:00:00,0.04251530400028935,0.11004431830512153,0.33510986328125,0.00029295755757225887,0.018085450066460503
1984-04-26 23:00:00,0.03781387894241898,0.06587695086443866,0.0906229485405816,0.0007848428796838831,0.05723512437608507
1984-04-27 23:00:00,0.026848655983253762,0.037473020200376156,0.06435823793764468,0.0,0.0099053305166739
1984-04-28 23:00:00,0.03722049006709346,0.038551387080439814,0.053315214934172454,0.0,0.021337319833260995
1984-04-29 23:00:00,0.05549607453522859,0.06740142822265625,0.09853985821759259,0.0,0.018168764467592594
1984-04-30 23:00:00,1.1396056676793982,1.7944858579282408,2.3522629123263887,0.02176035280580874,0.7005158148871528
1984-05-01 23:00:00,4.170949797453703,4.7051786747685185,8.320404369212962,0.023377096388075086,0.9008912941261574
1984-05-02 23:00:00,0.795616771556713,0.8491694697627314,1.5285903139467591,0.0,0.08615522031430844
1984-05-03 23:00:00,3.519759114583333,4.274798177083333,6.914117476851852,0.034494272867838544,1.130128761574074
1984-05-04 23:00:00,0.26485175238715275,0.37145067003038196,0.6180310962818287,0.0,0.027813839382595486
1984-05-05 23:00:00,0.06704621491608796,0.11480275472005208,0.15351374873408566,0.0028896036854496707,0.09260298552336516
1984-05-06 23:00:00,0.10341834174262153,0.1163726015444155,0.1620682214807581,0.0,0.015066002739800348
1984-05-07 23:00:00,0.5268986002604167,0.48292344835069445,0.7486229112413194,0.0,0.03308524802879051
1984-05-08 23:00:00,1.6417943431712962,1.5265851056134259,3.304861834490741,0.0,0.04394777651186343
1984-05-09 23:00:00,1.7864290364583333,1.7844012225115742,4.315866247106482,0.0,0.033038431803385414
1984-05-10 23:00:00,0.7663699001736111,0.9640181929976852,2.1331190321180555,0.0,0.019781917995876735
1984-05-11 23:00:00,6.064748625578703,7.259286024305555,16.488009259259258,0.015052737483271846,0.4808596462673611
1984-05-12 23:00:00,1.9114995659722223,3.1703074363425925,6.410653935185185,0.0001953681751533791,0.03172426011827257
1984-05-13 23:00:00,2.186159396701389,2.994473198784722,6.7797649016203705,0.003430911523324472,0.10546048764829283
1984-05-14 23:00:00,2.1868505859375,3.0182758246527777,6.795954137731481,0.004400578958016855,0.1395314308449074
1984-05-15 23:00:00,0.25499981915509257,0.4151695873119213,0.48114732530381943,0.01007427074291088,0.28692694769965277
1984-05-16 23:00:00,0.14809215404369214,0.1347977136682581,0.24694012677228008,0.0,0.0026106412322432905
1984-05-17 23:00:00,0.3888744212962963,0.5342752640335648,1.1535353370949073,0.0,0.0023333968056572806
1984-05-18 23:00:00,0.9243830475983796,1.289254466869213,3.0292039207175927,0.0,0.002925333093713831
1984-05-19 23:00:00,2.366783492476852,3.5582682291666665,8.60158203125,0.0,0.0057797403688784
1984-05-20 23:00:00,1.3303553602430556,2.0085997178819444,4.789667245370371,0.0,0.0036051866743299697
1984-05-21 23:00:00,0.2296582935474537,0.44255226417824073,0.9744514973958334,0.0,0.0012793270746866861
1984-05-22 23:00:00,1.1637060546875,2.0649726924189813,4.733023003472222,0.0,0.0028585299739131223
1984-05-23 23:00:00,1.9615049913194444,3.4078370949074075,7.430458622685185,0.005695872836642795,0.16935399938512732
1984-05-24 23:00:00,0.2853952365451389,0.547173484519676,1.2582507776331018,0.0,0.0010430893191584834
1984-05-25 23:00:00,1.3559478081597223,2.4133969907407407,5.744374638310185,0.0003009417763462773,0.011129506429036458
1984-05-26 23:00:00,1.7284125434027777,3.2582928240740743,7.456544415509259,1.106862306456875e-06,0.0018830101578323928
1984-05-27 23:00:00,0.39541987666377315,1.034982277199074,2.2158329716435183,0.0,0.0006234863952354148
1984-05-28 23:00:00,0.5283559841579861,1.6721375868055555,3.2986353443287038,0.0,0.0
1984-05-29 23:00:00,0.9766784215856481,2.493529369212963,4.849692925347222,0.004859810228700991,0.14869397198712384
1984-05-30 23:00:00,1.385141330295139,3.354751880787037,7.737229456018518,0.0,0.0
1984-05-31 23:00:00,0.05232802779586227,0.15168686478226273,0.33497138129340276,0.0,0.0
1984-06-01 23:00:00,0.13398464626736112,0.30003483525028934,0.6953810402199074,0.0,0.0
1984-06-02 23:00:00,0.2315085177951389,0.608000804759838,1.4356202076099538,0.0,0.0
1984-06-03 23:00:00,0.4340315755208333,1.2009682436342592,2.7620713975694446,0.0,0.0
1984-06-04 23:00:00,2.171297019675926,6.24134693287037,11.579777199074075,0.029483261108398436,0.7198930754484953
1984-06-05 23:00:00,1.4827643952546297,4.0037210648148145,6.83904296875,0.021256148726851852,0.5677107295283564
1984-06-06 23:00:00,1.522773799189815,4.002076099537037,6.886937210648148,0.022814374853063514,0.606968994140625
1984-06-07 23:00:00,1.1512976526331018,4.249006076388889,6.5404680266203705,0.02104902196813513,0.5975797526041666
1984-06-08 23:00:00,0.08592636673538773,0.215025634765625,0.5716109212239583,0.00028314354243101896,0.005113827387491862
1984-06-09 23:00:00,0.7365849699797453,0.750807788990162,1.463451515480324,0.010902071352358218,0.2808931251808449
1984-06-10 23:00:00,1.6967256221064815,3.358015046296296,6.1828385416666665,0.032149536697952834,0.8804033745659722
1984-06-11 23:00:00,0.22510993109809027,0.9438688151041666,1.9590512876157407,0.0026579805656715676,0.06797836303710937
1984-06-12 23:00:00,0.7795954499421296,2.2916111472800926,4.070054976851852,0.01449735853407118,0.4047772894965278
1984-06-13 23:00:00,0.09990624321831597,0.9520113570601851,1.9300508174189814,1.9218395981523726e-05,0.0069498923972800926
1984-06-14 23:00:00,0.11516920301649305,1.1827139395254629,2.130516312210648,0.0,0.0
1984-06-15 23:00:00,1.158233326099537,1.5560101996527778,3.2157747395833334,0.0066361992447464555,0.1866920640733507
1984-06-16 23:00:00,0.4031224681712963,1.3553188295717593,2.857726417824074,0.0035579677864357277,0.07264742815936054
1984-06-17 23:00:00,0.06840836136429398,0.8299171730324074,1.5232839626736112,0.0,0.0
1984-06-18 23:00:00,1.0388537145543981,2.648924334490741,4.682349175347222,0.013980818854437934,0.3459456832320602
1984-06-19 23:00:00,2.556965603298611,3.901178023726852,5.914685329861111,0.05437728316695602,1.6949815538194444
1984-06-20 23:00:00,0.11600815384476273,1.7874900535300926,3.351656177662037,0.0007387988655655472,0.019516642535174336
1984-06-21 23:00:00,0.028019734135380496,0.6591644061053241,1.3001859989872686,0.0,0.0
1984-06-22 23:00:00,0.01978379426179109,0.5722211371527778,0.9858923791956018,0.0,0.0
1984-06-23 23:00:00,0.02797721580222801,0.9224388744212964,1.5147072120949074,0.0,0.0
1984-06-24 23:00:00,0.03250120657461661,1.1188329173900462,1.8265726273148148,0.0,0.0
1984-06-25 23:00:00,0.027615624886971932,1.1203387225115742,1.8495918330439816,0.0,0.0
1984-06-26 23:00:00,0.021194453769259984,1.095758011429398,1.791103877314815,0.0,0.0
1984-06-27 23:00:00,0.015043812504521123,1.058245894820602,1.5866954210069444,0.0,0.0
1984-06-28 23:00:00,0.011192155060944734,1.072944968894676,1.653730107060185,0.0,0.0
1984-06-29 23:00:00,0.0074628257751464845,1.2958016854745371,2.0172222222222222,0.0,0.0
